0.67080,   0.00000,   0.42857,   0.20000,   0.00000,   0.00000,   0.50000,   0.51295,   0.40000,   0.26667,   0.89076,   0.84146,   0.02500,   0.08843,1,1
0.68071,   0.00000,   0.55556,   0.20000,   0.00000,   0.00000,   0.50000,   0.33333,   0.40000,   0.39474,   0.85853,   0.70166,   0.10398,   0.15348,2,1
0.58947,   0.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.34715,   0.30000,   0.28889,   0.92244,   0.82927,   0.03100,   0.13606,1,1
0.63072,   0.00000,   0.22222,   0.60000,   0.00000,   0.00000,   0.00000,   0.88205,   0.65000,   0.10526,   0.98332,   0.79006,   0.09350,   0.05581,3,1
0.54874,   0.00000,   0.44444,   0.20000,   0.00000,   0.00000,   0.50000,   0.31795,   0.39667,   0.39474,   0.88008,   0.76243,   0.03400,   0.03721,3,1
0.57739,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.00000,   0.38462,   0.27000,   0.36842,   0.87296,   0.75138,   0.04300,   0.03721,1,1
0.61018,   0.00000,   0.28571,   0.20000,   1.00000,   0.00000,   0.50000,   0.41451,   0.26000,   0.15556,   0.85682,   0.84756,   0.07199,   0.06122,2,1
0.87460,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.17949,   0.60667,   0.52632,   0.93292,   0.74586,   0.05949,   0.22325,12,1
0.51473,   0.00000,   0.57143,   0.20000,   1.00000,   0.00000,   0.50000,   0.33679,   0.28000,   0.26667,   0.94671,   0.82317,   0.16199,   0.06122,3,1
0.65546,   1.00000,   0.44444,   0.40000,   1.00000,   0.00000,   0.50000,   0.44615,   0.26667,   0.26316,   0.88008,   0.78453,   0.03550,   0.16279,9,1
0.64759,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.50769,   0.50000,   0.21053,   0.89695,   0.75138,   0.07300,   0.03256,36,0
0.65408,   0.00000,   0.00000,   0.60000,   0.00000,   0.00000,   0.50000,   0.41026,   0.40000,   0.39474,   0.93536,   0.78453,   0.07550,   0.04186,17,0
0.79837,   0.00000,   0.22222,   0.20000,   1.00000,   0.00000,   0.50000,   0.64103,   0.56667,   0.10526,   0.96646,   0.74033,   0.03450,   0.02791,1,1
0.71467,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.34872,   0.38333,   0.36842,   0.86341,   0.72928,   0.01250,   0.14417,5,1
0.70688,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.00000,   0.51795,   0.22000,   0.26316,   0.85853,   0.70718,   0.04949,   0.02791,2,1
0.63974,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.34359,   0.33333,   0.31579,   0.86341,   0.71271,   0.04199,   0.06046,11,1
0.46758,   0.00000,   0.14286,   0.20000,   0.00000,   0.00000,   0.00000,   0.40415,   0.25600,   0.17778,   0.87863,   0.82927,   0.03600,   0.05442,5,0
0.81045,   1.00000,   0.33333,   0.20000,   0.00000,   1.00000,   1.00000,   0.44615,   0.22667,   0.26316,   0.87540,   0.76796,   0.06800,   0.04186,2,1
0.50509,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.30769,   0.43667,   0.36842,   0.87765,   0.73481,   0.05300,   0.09302,1,1
0.83627,   0.00000,   0.28571,   0.20000,   0.00000,   0.00000,   1.00000,   0.34197,   0.48000,   0.36667,   0.91504,   0.85366,   0.17398,   0.08843,1,1
0.75216,   0.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.37436,   0.50000,   0.21053,   0.92561,   0.77348,   0.05949,   0.04186,1,1
0.57073,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.31282,   0.44000,   0.36842,   0.90163,   0.71823,   0.07600,   0.03256,2,1
0.44569,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.68718,   0.23000,   0.36842,   0.87765,   0.73481,   0.01850,   0.03256,1,1
0.74513,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.36923,   0.28000,   0.26316,   0.90650,   0.75138,   0.05199,   0.03256,16,0
0.47034,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.37436,   0.38333,   0.31579,   0.88495,   0.77901,   0.02550,   0.07907,1,1
0.42319,   0.00000,   0.44444,   0.40000,   1.00000,   0.00000,   0.50000,   0.49744,   0.23333,   0.27632,   0.87296,   0.74033,   0.03800,   0.14417,37,1
0.60380,   1.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.52821,   0.21333,   0.31579,   0.85366,   0.75691,   0.06949,   0.05581,1,1
0.34201,   1.00000,   0.11111,   0.60000,   0.00000,   0.00000,   0.00000,   0.52821,   0.21000,   0.47368,   0.86341,   0.75138,   0.04550,   0.05581,1,1
0.76210,   1.00000,   0.33333,   0.20000,   0.00000,   0.00000,   0.50000,   0.35385,   0.33333,   0.31579,   0.87765,   0.75691,   0.05899,   0.03256,11,0
0.66624,   0.00000,   0.42857,   0.20000,   0.00000,   0.00000,   0.50000,   0.23834,   0.24800,   0.26667,   0.89076,   0.75610,   0.14100,   0.27212,1,1
0.63589,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.41026,   0.20000,   0.21053,   0.89938,   0.77901,   0.04300,   0.05116,15,1
0.74415,   1.00000,   0.44444,   0.20000,   0.00000,   0.00000,   0.50000,   0.52821,   0.25000,   0.52632,   0.91606,   0.71271,   0.03750,   0.02791,1,1
0.80725,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.31282,   0.29667,   0.14474,   0.87296,   0.76796,   0.02600,   0.05581,7,1
0.56983,   0.00000,   0.11111,   0.80000,   0.00000,   0.00000,   1.00000,   0.37436,   0.40000,   0.21053,   0.87540,   0.77901,   0.07800,   0.03721,2,1
0.74906,   0.00000,   0.28571,   0.20000,   0.00000,   0.00000,   0.00000,   0.35751,   0.50400,   0.40000,   0.86649,   0.80488,   0.00900,   0.06122,1,1
0.63638,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.55897,   0.27667,   0.50000,   0.90894,   0.75691,   0.04949,   0.06511,1,1
0.74245,   1.00000,   0.22222,   0.40000,   1.00000,   0.00000,   0.50000,   0.31795,   0.23333,   0.42105,   0.90894,   0.85083,   0.03550,   0.04186,4,1
0.71378,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.58974,   0.41667,   0.50000,   0.92093,   0.75138,   0.05399,   0.31627,1,1
0.54631,   0.00000,   0.14286,   0.20000,   0.00000,   0.00000,   0.00000,   0.53368,   0.35200,   0.17778,   0.91750,   0.81098,   0.07000,   0.08163,3,1
0.61276,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   1.00000,   0.55385,   0.46667,   0.15789,   0.91137,   0.71823,   0.23297,   0.07441,1,1
0.75157,   0.00000,   0.66667,   0.20000,   1.00000,   0.00000,   1.00000,   0.52821,   0.22667,   0.26316,   0.88739,   0.76796,   0.05649,   0.04186,1,1
0.70235,   0.00000,   0.33333,   0.00000,   1.00000,   0.00000,   0.50000,   0.31282,   0.35333,   0.52632,   0.92561,   0.83425,   0.08850,   0.15348,12,1
0.45879,   1.00000,   0.42857,   0.20000,   0.00000,   0.00000,   0.50000,   0.39896,   0.32000,   0.22222,   0.91257,   0.87195,   0.09898,   0.06122,14,0
0.48022,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.38462,   0.46000,   0.13158,   0.83455,   0.76243,   0.06449,   0.08837,1,1
0.94253,   0.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.34359,   0.26667,   0.32895,   0.86565,   0.78453,   0.03050,   0.06046,17,0
0.60618,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.54872,   0.21333,   0.13158,   0.87540,   0.75138,   0.04600,   0.04651,9,1
0.52830,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   1.00000,   0.63077,   0.43333,   0.36842,   0.90894,   0.72928,   0.06100,   0.04651,23,1
0.53015,   0.00000,   0.22222,   0.40000,   0.00000,   0.00000,   0.50000,   0.36410,   0.23667,   0.28947,   0.86097,   0.76243,   0.04699,   0.07441,10,1
0.34302,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.00000,   0.49744,   0.48667,   0.42105,   0.93536,   0.70166,   0.10750,   0.02791,1,1
0.83150,   0.00000,   0.28571,   0.20000,   0.00000,   0.00000,   0.50000,   0.31606,   0.54400,   0.33333,   0.93685,   0.81098,   0.00700,   0.21768,6,1
0.52196,   1.00000,   0.57143,   0.20000,   1.00000,   0.00000,   1.00000,   0.32642,   0.54400,   0.08889,   0.89323,   0.82927,   0.19297,   0.19047,3,1
0.49455,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.37436,   0.23333,   0.32895,   0.88008,   0.77901,   0.04649,   0.03721,10,1
0.69274,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   1.00000,   0.60513,   0.46667,   0.60526,   0.95203,   0.71823,   0.11949,   0.09766,1,1
0.65530,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.25641,   0.45000,   0.40789,   0.93536,   0.78453,   0.10799,   0.02791,2,1
0.72070,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.34359,   0.38333,   0.48684,   0.87053,   0.75138,   0.08148,   0.04186,1,1
0.40777,   0.00000,   0.11111,   0.40000,   0.00000,   0.00000,   0.50000,   0.62051,   0.21000,   0.42105,   0.94248,   0.78453,   0.06850,   0.09302,38,1
0.19599,   0.00000,   0.00000,   0.60000,   0.00000,   0.00000,   0.50000,   0.23077,   0.48333,   0.52632,   0.92093,   0.74586,   0.09398,   0.07907,1,1
0.57527,   1.00000,   0.11111,   0.00000,   0.00000,   0.00000,   0.50000,   0.60000,   0.40000,   0.52632,   0.91137,   0.79006,   0.10850,   0.06511,2,1
0.71684,   0.00000,   0.55556,   0.20000,   0.00000,   0.00000,   0.00000,   0.35897,   0.21333,   0.47368,   0.87296,   0.78453,   0.02750,   0.14417,1,1
0.52898,   0.00000,   0.33333,   0.20000,   0.00000,   0.00000,   0.00000,   0.55897,   0.40667,   0.26316,   0.86809,   0.72928,   0.06300,   0.03256,7,1
0.85783,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.49744,   0.23333,   0.26316,   0.91606,   0.76243,   0.09648,   0.04186,1,1
0.37726,   0.00000,   0.42857,   0.40000,   1.00000,   0.00000,   0.50000,   0.59067,   0.39200,   0.22222,   0.92244,   0.79878,   0.21000,   0.71432,22,1
0.46949,   1.00000,   0.44444,   0.20000,   0.00000,   0.00000,   0.50000,   0.39487,   0.33333,   0.59211,   0.91362,   0.79006,   0.07149,   0.02791,1,1
0.81325,   1.00000,   0.42857,   0.20000,   0.00000,   0.00000,   1.00000,   0.39896,   0.24400,   0.26667,   0.86896,   0.79878,   0.16898,   0.07482,1,1
0.58944,   0.00000,   0.11111,   0.20000,   1.00000,   0.00000,   0.50000,   0.72821,   0.38333,   0.10526,   0.93049,   0.79558,   0.09648,   0.05116,1,1
0.78123,   1.00000,   0.57143,   0.20000,   1.00000,   0.00000,   1.00000,   0.55440,   0.28000,   0.15556,   0.93211,   0.81707,   0.20898,   0.05442,1,1
0.66306,   0.00000,   0.33333,   0.20000,   1.00000,   0.00000,   0.50000,   0.30256,   0.40667,   0.52632,   0.84898,   0.64088,   0.08299,   0.09302,19,1
0.84013,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.25641,   0.16000,   0.10526,   0.87053,   0.80663,   0.05000,   0.06977,4,1
0.57097,   0.00000,   0.33333,   0.20000,   0.00000,   0.00000,   0.50000,   0.33333,   0.41667,   0.34211,   0.88495,   0.77348,   0.02500,   0.06046,35,0
0.78981,   0.00000,   0.14286,   0.20000,   0.00000,   0.00000,   0.50000,   0.30052,   0.61600,   0.11111,   0.93685,   0.80488,   0.14600,   0.06803,3,1
0.80537,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.54359,   0.33000,   0.39474,   0.86341,   0.75691,   0.07600,   0.05581,1,1
0.47547,   0.00000,   0.33333,   0.60000,   0.00000,   0.00000,   0.00000,   0.50256,   0.36667,   0.47368,   0.94491,   0.74033,   0.06250,   0.07441,4,1
0.60774,   0.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.72821,   0.38333,   0.43421,   0.85610,   0.67956,   0.07350,   0.02791,1,1
0.64148,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.34359,   0.36667,   0.15789,   0.89938,   0.74586,   0.04949,   0.05116,20,0
0.43256,   0.00000,   0.28571,   0.20000,   0.00000,   0.00000,   0.50000,   0.37824,   0.28000,   0.17778,   0.87142,   0.78659,   0.16898,   0.08163,26,1
0.43434,   0.00000,   0.11111,   0.60000,   0.00000,   0.00000,   0.50000,   0.57949,   0.22667,   0.36842,   0.91849,   0.75138,   0.26449,   0.04651,7,1
0.67607,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   1.00000,   0.35385,   0.40667,   0.44737,   0.88252,   0.76796,   0.14799,   0.03256,1,1
0.67003,   1.00000,   0.42857,   0.20000,   1.00000,   0.00000,   0.50000,   0.37824,   0.24000,   0.22222,   0.90290,   0.82927,   0.03800,   0.08163,3,1
0.74081,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   1.00000,   0.41026,   0.26667,   0.32895,   0.88008,   0.75138,   0.05699,   0.04651,1,1
0.74500,   0.00000,   0.28571,   0.20000,   0.00000,   0.00000,   0.50000,   0.32642,   0.29200,   0.31111,   0.86896,   0.85366,   0.09898,   0.07482,8,0
0.76283,   0.00000,   0.44444,   0.20000,   0.00000,   1.00000,   0.50000,   0.53846,   0.37333,   0.28947,   0.87053,   0.80110,   0.06050,   0.05581,9,1
0.64284,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.74359,   0.62000,   0.10526,   0.91137,   0.78453,   0.02800,   0.03256,30,0
0.77988,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.53846,   0.18333,   0.15789,   0.93049,   0.73481,   0.03900,   0.12091,1,1
0.66271,   1.00000,   0.28571,   0.20000,   0.00000,   0.00000,   0.00000,   0.58549,   0.24000,   0.27778,   0.89076,   0.87195,   0.04100,   0.08843,6,1
0.82915,   0.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.33333,   0.21667,   0.34211,   0.85853,   0.76243,   0.05100,   0.07907,3,1
0.25443,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.24103,   0.22000,   0.31579,   0.86341,   0.72928,   0.08100,   0.07441,1,1
0.75724,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.55897,   0.42000,   0.47368,   0.91849,   0.76796,   0.05199,   0.03256,2,1
0.70267,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.27179,   0.18667,   0.15789,   0.92093,   0.73481,   0.05050,   0.04651,21,0
0.54823,   1.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.43077,   0.36667,   0.31579,   0.88495,   0.77348,   0.03050,   0.06511,2,1
0.33371,   0.00000,   0.33333,   0.40000,   0.00000,   0.00000,   0.50000,   0.45641,   0.33333,   0.36842,   0.85141,   0.73481,   0.07050,   0.04651,21,0
0.76137,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.27692,   0.33000,   0.44737,   0.91606,   0.69613,   0.14799,   0.09302,3,1
0.85234,   0.00000,   0.28571,   0.20000,   0.00000,   0.00000,   1.00000,   0.32642,   0.44800,   0.57778,   0.93685,   0.81707,   0.04600,   0.04762,38,1
0.71678,   0.00000,   0.33333,   0.20000,   0.00000,   0.00000,   1.00000,   0.66154,   0.20000,   0.36842,   0.86809,   0.75691,   0.05000,   0.04651,7,1
0.40654,   0.00000,   0.33333,   0.40000,   0.00000,   0.00000,   0.50000,   0.61538,   0.28333,   0.28947,   0.86341,   0.78453,   0.02650,   0.15348,19,1
0.94706,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   1.00000,   0.42564,   0.33333,   0.39474,   0.92561,   0.75138,   0.17398,   0.06511,1,1
0.54701,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.27179,   0.39000,   0.38158,   0.94004,   0.81768,   0.09299,   0.06046,2,1
0.58129,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   0.50000,   0.36923,   0.41333,   0.21053,   0.91849,   0.71823,   0.08148,   0.04186,7,1
0.77160,   0.00000,   0.44444,   0.20000,   0.00000,   1.00000,   0.50000,   0.51282,   0.33333,   0.32895,   0.88008,   0.77348,   0.07300,   0.05116,1,1
0.60950,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.00000,   0.38462,   0.22333,   0.26316,   0.86809,   0.77348,   0.03400,   0.04651,1,1
0.59573,   0.00000,   0.28571,   0.20000,   1.00000,   0.00000,   0.50000,   0.39896,   0.40000,   0.40000,   0.88830,   0.76220,   0.09299,   0.17685,4,1
0.80339,   0.00000,   0.44444,   0.20000,   0.00000,   0.00000,   1.00000,   0.16923,   0.22667,   0.57895,   0.95934,   0.75138,   0.09699,   0.10231,1,1
0.35162,   0.00000,   0.22222,   0.40000,   0.00000,   0.00000,   1.00000,   0.41026,   0.42667,   0.52632,   0.96159,   0.72376,   0.11549,   0.05116,3,1
0.74521,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.54872,   0.36000,   0.31579,   0.86341,   0.79558,   0.02750,   0.04186,20,0
0.63542,   1.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.30769,   0.25667,   0.26316,   0.85853,   0.76243,   0.04350,   0.06511,20,0
0.69412,   1.00000,   0.11111,   0.20000,   0.00000,   0.00000,   1.00000,   0.56923,   0.43667,   0.36842,   0.88008,   0.76243,   0.06149,   0.04186,1,1
0.62690,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.38462,   0.27667,   0.23684,   0.87296,   0.75138,   0.03350,   0.05116,27,1
0.83526,   0.00000,   0.00000,   0.40000,   0.00000,   0.00000,   0.50000,   0.61026,   0.38000,   0.35526,   0.87765,   0.85083,   0.02850,   0.23256,5,1
0.27974,   0.00000,   0.11111,   0.40000,   0.00000,   0.00000,   0.50000,   0.68205,   0.42000,   0.15789,   0.92805,   0.79006,   0.15049,   0.08837,1,1
0.59782,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.00000,   0.62051,   0.37333,   0.34211,   0.88495,   0.76243,   0.10250,   0.04186,13,1
0.69526,   1.00000,   0.33333,   0.20000,   0.00000,   0.00000,   0.50000,   0.56923,   0.20000,   0.26316,   0.86809,   0.78453,   0.03100,   0.10231,15,1
0.62886,   1.00000,   0.33333,   0.40000,   0.00000,   0.00000,   0.50000,   0.35897,   0.14667,   0.28947,   0.86565,   0.75691,   0.02050,   0.08837,12,1
0.68326,   1.00000,   0.33333,   0.20000,   0.00000,   0.00000,   0.00000,   0.71795,   0.38000,   0.31579,   0.87765,   0.75138,   0.03800,   1.00000,4,1
0.60084,   1.00000,   0.00000,   0.20000,   0.00000,   0.00000,   1.00000,   0.22051,   0.38000,   0.15789,   0.95934,   0.71271,   0.00450,   0.07907,1,1
0.56987,   0.00000,   0.14286,   0.40000,   0.00000,   0.00000,   0.00000,   0.43005,   0.30000,   0.20000,   0.89323,   0.87195,   0.07800,   0.06122,6,1
0.76810,   0.00000,   0.11111,   0.20000,   0.00000,   0.00000,   0.50000,   0.60000,   0.39333,   0.13158,   0.84898,   0.82320,   0.11100,   0.16742,5,1
0.77912,   1.00000,   0.00000,   0.40000,   0.00000,   0.00000,   0.50000,   0.53333,   0.36667,   0.31579,   0.87296,   0.80663,   0.09750,   0.04651,1,1
0.45882,   0.00000,   0.14286,   0.20000,   0.00000,   0.00000,   0.00000,   0.55440,   0.38400,   0.22222,   0.90537,   0.81707,   0.07500,   0.07482,6,1
0.76147,   0.00000,   0.22222,   0.20000,   0.00000,   0.00000,   0.50000,   0.42051,   0.25667,   0.26316,   0.87053,   0.76243,   0.01900,   0.05116,20,1
